,id,health_score,circumstance_score,effort_score,time_bin
5696,32011,0.7501428571426746,0.5714285714285714,0.8425274018933603,40 to 44 years
5697,35023,0.7072857142855317,0.14285714285714285,0.737185442269694,40 to 44 years
5698,36607,0.7644285714283888,0.7142857142857142,0.3830358213323044,40 to 44 years
5699,32553,0.7072857142855317,0.14285714285714285,0.5767765607766859,40 to 44 years
5700,33600,0.721571428571246,0.2857142857142857,0.27652370748513033,40 to 44 years
5701,33819,0.7072857142855317,0.14285714285714285,0.8103783167774518,40 to 44 years
5702,34914,0.7787142857141032,0.8571428571428571,0.7416893756118202,40 to 44 years
5703,35259,0.7929999999998174,1.0,0.4059188511114631,40 to 44 years
5704,35110,0.7929999999998174,1.0,0.032477968176895744,40 to 44 years
5705,34234,0.7929999999998174,1.0,0.615636369559869,40 to 44 years
5706,37670,-0.013972382857151765,0.14285714285714285,0.13051772708128656,40 to 44 years
5707,39101,0.7072857142855317,0.14285714285714285,0.18199897605904974,40 to 44 years
5708,34951,0.7072857142855317,0.14285714285714285,0.3541479188992521,40 to 44 years
5709,33090,0.7072857142855317,0.14285714285714285,0.8379699125602764,40 to 44 years
5710,32999,0.7358571428569602,0.42857142857142855,0.5242476515341632,40 to 44 years
5711,34735,0.721571428571246,0.2857142857142857,0.7496850525039227,40 to 44 years
5712,32133,0.721571428571246,0.2857142857142857,0.8622492644450555,40 to 44 years
5713,37157,0.7072857142855317,0.14285714285714285,0.9927252069960693,40 to 44 years
5714,30398,0.7072857142855317,0.14285714285714285,0.5430923491670149,40 to 44 years
5715,31799,0.7501428571426746,0.5714285714285714,0.42150080099045306,40 to 44 years
5716,34911,0.7072857142855317,0.14285714285714285,0.7401079644888369,40 to 44 years
5717,33107,0.7787142857141032,0.8571428571428571,0.9789440875250612,40 to 44 years
5718,33109,0.7787142857141032,0.8571428571428571,0.4173598359443653,40 to 44 years
5719,32438,0.7501428571426746,0.5714285714285714,0.2013243101511284,40 to 44 years
